image_id,od_x,od_y,eye,fovea_x,fovea_y
20060407_45949_0200_PP,208.25883760187511,443.8301717042119,L,552.247119819958,474.7351228002739
20060407_46050_0200_PP,682.4472476724693,448.3018343496829,R,348.9749607174127,476.84899411605284
20060407_46070_0200_PP,225.32800075620634,439.31142644749247,L,560.0236159691199,471.1486080240383
20060407_46235_0200_PP,675.8572946837298,357.94676887242616,R,356.846403761499,469.05322076260177
20060407_46257_0200_PP,226.6041858258874,468.12090064502564,L,556.7893608914223,469.0227442597074
20060407_46394_0200_PP,646.5677448633551,411.7336034903264,R,346.2285243049636,469.3662168728101
20060407_46422_0200_PP,230.23549242955403,413.30700233029035,L,557.9539409101004,466.9245153153335
20060410_39047_0200_PP,734.9657364983312,420.31499420905976,R,358.97091130627246,483.9727289419735
20060410_39075_0200_PP,181.15457040313808,393.2282647125217,L,548.8357377208307,464.5295159997019
20060410_39203_0200_PP,692.2289578989515,399.6147368702568,R,357.9301426612003,472.3478411155861
20060410_39229_0200_PP,226.33233466723516,430.8646267581516,L,560.022764091931,479.10548924381357
20060410_39334_0200_PP,668.9082653758695,451.4820985983476,R,351.8217244734567,475.7774887772354
20060410_39355_0200_PP,221.75998044224747,395.60621296826747,L,535.4207634928621,465.3662542577403
20060410_39476_0200_PP,713.2044912587407,428.01965543040296,R,355.43380873589535,465.9306325636577
20060410_39500_0200_PP,199.5265764388904,433.4399472864676,L,537.8429356856091,462.40256794118005
20060410_39586_0200_PP,668.2501050502476,447.30334391107664,R,352.7904647692338,473.94327847061487
20060410_39606_0200_PP,103.92159489067913,397.14353740961405,L,422.50676283678933,442.96432164511464
20060410_39695_0200_PP,680.556945067214,444.7862282451315,R,352.2486147099765,473.70098234200964
20060410_39726_0200_PP,226.3908793348299,358.0080777753197,L,548.4355729975025,435.9153531286221
20060410_39859_0200_PP,680.5324775123535,432.3214429636685,R,356.9335507794537,472.2916809760429
20060410_39879_0200_PP,237.9736779275139,457.64785977157476,L,560.3933368939743,473.2936224424291
20060410_39976_0200_PP,671.9684295439557,424.64416458270193,R,351.7105538770647,472.1777466923224
20060410_39994_0200_PP,238.87798522061595,418.2561500573474,L,560.6196158522553,473.50076757820716
20060410_40146_0200_PP,695.3247303162292,435.7970432656619,R,357.06347940412996,469.72334155169085
20060410_40165_0200_PP,226.02523690563203,441.61047803577964,L,559.1435561681067,470.0242462303787
20060410_40254_0200_PP,691.9625580785024,427.72937203017307,R,358.4459823443465,468.63883730360436
20060410_40274_0200_PP,205.81562612301843,418.0788289338719,L,557.2775159160858,468.1372154978162
20060410_40381_0200_PP,728.5968899418596,384.477918397825,R,373.91697595335336,478.6039558448512
20060410_40403_0200_PP,125.90711524604795,464.597963785495,L,471.58957022138696,447.44314664358825
20060410_40481_0200_PP,674.5317405711676,435.9697063411963,R,346.1347542326597,479.3065112298773
20060410_40499_0200_PP,218.6304285927654,462.2162785783566,L,543.6194392146028,470.03085386490375
20060410_40605_0200_PP,784.8079467233473,429.8180362944136,R,439.61359917551414,479.4360671307845
20060410_40633_0200_PP,229.87994218373368,437.10619972724214,L,554.2235792986485,470.2357635807292
20060410_40830_0200_PP,715.6070364429811,426.2188849673095,R,356.54702899006605,471.0612331125683
20060410_40846_0200_PP,198.58868320203695,445.6172964048754,L,555.0317972128945,466.56887959290304
20060410_40953_0200_PP,707.8710440171651,424.90394750532795,R,370.63533618114434,473.12833140717856
20060410_40979_0200_PP,231.66668992746762,405.65579908785617,L,557.6940126842692,465.7167846891964
20060410_41077_0200_PP,687.364560180578,440.4072074251403,R,351.514366803856,472.6690729179502
20060410_41098_0200_PP,226.08033292516546,453.7446984987459,L,573.1598073162396,470.4941197003916
20060410_41191_0200_PP,679.9561132058615,430.08170888036585,R,353.6679451417606,484.077992987415
20060410_41209_0200_PP,230.27691636781856,423.89932206123484,L,556.8178305290751,471.35532933594857
20060410_41330_0200_PP,847.9687065706422,402.2625349965441,R,475.1114802145748,462.33238243778953
20060410_41356_0200_PP,185.66760637634405,438.2442832619674,L,533.2885122055835,470.7057433707563
20060410_41603_0200_PP,689.2307102148411,450.93968815691545,R,350.3423415066337,486.1236036649457
20060410_41626_0200_PP,214.64268540266588,427.8111989772836,L,555.8024671327177,468.3874169067669
20060410_41747_0200_PP,678.6515188791022,462.08209588425837,R,346.01279954616604,478.54549230886715
20060410_41767_0200_PP,216.28348446450104,435.88461013087107,L,551.2991788391619,473.57124724214157
20060410_41880_0200_PP,708.1323337797141,428.8032026062217,R,351.1006298189101,468.7587641158379
20060410_41901_0200_PP,209.9602966026054,440.09301298753655,L,551.8074010680634,472.11223509306143
20060410_43675_0200_PP,705.3784105337239,422.23763003892435,R,358.671862420097,471.6458528970149
20060410_43698_0200_PP,222.04413373405956,415.0558655644414,L,558.4670702315831,463.98821618087214
20060410_43847_0200_PP,694.404494065726,478.85204147108,R,360.14863702602366,489.98486368090045
20060410_43868_0200_PP,222.39858575357727,431.79959881861123,L,552.5926810060108,481.9910075910472
20060410_43959_0200_PP,717.9767747969164,398.43836306763586,R,359.71338419138743,476.2089293398908
20060410_43979_0200_PP,189.81773398056802,427.1064187201263,L,547.307716575031,466.99560879923075
20060410_44106_0200_PP,674.6170634506902,403.4912195981127,R,352.6588266572832,487.43467452562675
20060410_44124_0200_PP,207.56539790945607,459.7589342427758,L,548.8502782291945,474.33041732851945
20060410_44224_0200_PP,699.338494921348,414.21212388293475,R,350.9704447625898,475.9636127541789
20060410_44248_0200_PP,203.44876194250074,449.33607233174564,L,544.289446458826,477.4452335565361
20060410_44345_0200_PP,679.0622115321756,434.2254188008438,R,356.1343218332281,470.04298369466704
20060410_44364_0200_PP,211.54267271633003,441.18998838970833,L,553.9095975505168,468.66874730407704
20060410_44464_0200_PP,699.4505559172469,418.44678403639887,R,347.9638121477947,473.7252618848192
20060410_44504_0200_PP,195.97754399511868,437.8751878067827,L,546.5303190839282,471.1790110353587
20060410_44601_0200_PP,679.8885068211996,432.2511087331167,R,353.2270260675785,475.8895655506298
20060410_44623_0200_PP,229.66189471573725,437.47741246215315,L,548.5224726680124,467.0217082609913
20060410_44770_0200_PP,745.397581174674,498.04547474897873,R,361.8502145441092,498.18438066977166
20060410_44802_0200_PP,195.0985493043813,425.90206044143036,L,575.0585166040817,435.49429373609587
20060410_44934_0200_PP,664.8570530625383,443.58506369507546,R,356.9498074167551,474.25867868436654
20060410_44953_0200_PP,250.80123965354133,452.59190492400097,L,559.726046894293,472.8054249120157
20060410_45167_0200_PP,754.5078768957287,443.75606025375805,R,345.30813956770857,479.06221767240237
20060410_45188_0200_PP,157.03432926648497,470.16940461918205,L,556.1018988481399,476.2127976343832
20060410_46874_0200_PP,688.2452383096895,402.2448926917489,R,349.2838294883087,476.24841601654924
20060410_46893_0200_PP,224.87713782583242,435.5674751858859,L,561.581812510546,474.3640157734237
20060410_47016_0200_PP,656.7661448046003,450.1877084673625,R,351.4784268918259,487.3419526303169
20060410_47042_0200_PP,237.00842522831508,451.95751558187203,L,552.0860094620531,484.7315133015888
20060410_47166_0200_PP,666.2424691904,452.30836124480334,R,356.7101150366368,476.31673710218405
20060410_47186_0200_PP,322.2604581516549,423.860108276314,L,633.9785817269961,465.13638232391355
20060410_47331_0200_PP,670.7338741820066,425.2692690680197,R,350.0744329724868,478.11597116300305
20060410_47351_0200_PP,244.66132306009786,377.53404520473015,L,571.281054239458,469.4146353910844
20060411_51958_0200_PP,680.6965630110019,448.5815300135192,R,360.3488397239543,473.2025739535415
20060411_51985_0200_PP,240.21475637531807,417.7375774168988,L,562.7940848777303,468.22879217652405
20060411_57853_0200_PP,566.8005519934004,471.69896507564147,R,223.48628373226396,523.0388647552621
20060411_57879_0200_PP,260.8846351753493,426.5846385935032,L,581.3836307134061,468.74579566433124
20060411_57962_0200_PP,684.1438565273031,427.79401410956683,R,352.8981154183029,482.9966090490175
20060411_57986_0200_PP,213.00947046721316,386.8570527861587,L,540.0656172657468,473.80139420559163
20060411_58051_0200_PP,758.3089072980431,369.70896621752803,R,420.3579306828296,447.8892959208298
20060411_58071_0200_PP,237.97655646313908,412.88764208389546,L,568.1396264002179,462.2830502681126
20060411_58134_0200_PP,702.6859208983175,448.0730443813043,R,358.4007548635726,478.49883524787236
20060411_58155_0200_PP,229.71969440865757,463.2607447399352,L,567.2888095519127,469.22099895355103
20060411_58221_0200_PP,669.6108900697773,452.14475092881685,R,357.8966933715604,476.0344035238424
20060411_58238_0200_PP,263.74078762344504,430.1789620309359,L,563.9721833732692,469.576385695537
20060411_58303_0200_PP,681.556107704306,441.5948680292719,R,353.16791437141455,473.176410283552
20060411_58328_0200_PP,213.45387087521848,458.68165782205295,L,561.609285792408,470.39534310602613
20060411_58392_0200_PP,774.8473293886485,420.78751761907546,R,417.67018643754074,457.8598864039071
20060411_58413_0200_PP,198.32882665208126,418.9331969556277,L,551.1773392304826,465.561362454716
20060411_58469_0200_PP,671.2207343767342,434.15724901487386,R,351.8159563985925,471.19533557195115
20060411_58494_0200_PP,240.28621013346432,451.25695302970735,L,559.5103300197825,475.38968022869227
20060411_58550_0200_PP,689.4522788121095,435.1427038805038,R,356.28758368303045,489.4664268540568
20060411_58571_0200_PP,226.74343923588887,419.3428646341071,L,553.0809133099352,472.7194489761293
20060411_58624_0200_PP,693.474286491781,449.07392142251877,R,360.727364327092,489.64049427654646
20060411_58644_0200_PP,223.77427465204968,440.19124556781026,L,550.1584762742523,486.0143304076343
20060411_58718_0200_PP,674.0377013938809,423.51340380880856,R,341.8890814044739,474.74660845691494
20060411_58736_0200_PP,243.3692173824266,458.4841296856507,L,564.6947360654644,475.6427618315449
20060411_58808_0200_PP,715.7438924610099,437.6176427272229,R,357.0782915306672,469.46662635811515
20060411_58829_0200_PP,205.13635767280766,384.8114379555178,L,567.9566753155297,464.5471658570319
20060411_58891_0200_PP,695.6637869900459,417.8457866025824,R,350.57153099392605,470.5059930504554
20060411_58913_0200_PP,209.60268104088655,405.1918743805553,L,548.8187469654323,465.2397149491067
20060411_58971_0200_PP,662.4433097729104,453.29061638836623,R,340.83042192928235,487.10750272552815
20060411_58993_0200_PP,226.92147082615864,461.2750180994394,L,550.6372692452599,467.1335133987591
20060411_59062_0200_PP,665.5188039385339,463.84160213860724,R,358.3341662232353,480.74817620851115
20060411_59087_0200_PP,250.43922811402862,446.3303816813522,L,549.606401831932,471.0937012997324
20060411_59176_0200_PP,691.4111583163327,455.341633173472,R,352.9680637888155,482.3914737698841
20060411_59190_0200_PP,228.54142349898436,428.97067010175243,L,556.247118089718,474.2732272312809
20060411_59549_0200_PP,683.5535372541394,487.0711778389116,R,338.8027165168148,483.25812528703165
20060411_59587_0200_PP,222.5171021247246,399.21663902212293,L,561.9919457558681,474.25901336804066
20060411_59638_0200_PP,661.1985241747003,445.2306207794439,R,345.2139101283777,474.1566976366569
20060411_59657_0200_PP,249.49976051814895,428.15253906031825,L,564.4704521153841,468.8477400237692
20060411_59728_0200_PP,707.9466263126337,481.6620726165009,R,357.3143162752196,487.16082965212445
20060411_59747_0200_PP,311.54346346557475,476.4771668084485,L,661.7653396239593,517.7134744068949
20060411_59812_0200_PP,637.266048939684,388.3709391826823,R,347.62912353075524,447.7636074705931
20060411_59859_0200_PP,269.96590852534615,426.759565389842,L,548.0552633075382,461.4862458671809
20060411_59919_0200_PP,679.8608844890065,419.69386588082165,R,348.37558285514274,478.2698271514973
20060411_59941_0200_PP,220.48763313245112,449.3778423727748,L,557.2062176318202,471.5478718158497
20060411_60009_0200_PP,690.0375100940148,455.1401285134248,R,351.084699691253,470.2073756222094
20060411_60028_0200_PP,222.60948429539576,430.43241187923564,L,559.8830771066258,465.2865076184691
20060411_60263_0200_PP,668.9166366423572,405.3785891505185,R,345.8353631609583,475.5246874472944
20060411_60283_0200_PP,236.8307949016232,440.9924300735388,L,558.2068719185594,470.2142551155993
20060411_60347_0200_PP,701.4822938940953,449.64924819736814,R,347.18303351441125,482.05699102951047
20060411_60368_0200_PP,212.59098014334566,446.59117123997527,L,561.2521451583561,474.27139994561577
20060411_60426_0200_PP,701.8406849422918,465.75994489833624,R,353.68111972568346,488.20222939295496
20060411_60446_0200_PP,207.1115896847951,446.54594279955495,L,563.4710018072677,472.46635983990757
20060411_60511_0200_PP,700.6122872196006,425.7299189098432,R,352.5462285725726,480.60537296218433
20060411_60533_0200_PP,196.19078035560364,450.5687108206286,L,556.9527477262415,472.9972821438334
20060411_61029_0200_PP,680.212423127688,428.43111549724904,R,356.78238261250044,483.6674443994195
20060411_61060_0200_PP,234.11672597381255,423.034713502205,L,553.9051859880627,478.2262614082971
20060411_61196_0200_PP,653.8593457793456,431.5150631682739,R,345.9229597728587,473.66143367223555
20060411_61214_0200_PP,253.12900984734057,400.85692181400884,L,561.5772886898792,469.893684752074
20060411_61402_0200_PP,690.3248184819768,417.4765748835827,R,352.5617959095067,480.51953689653686
20060411_61419_0200_PP,226.97928103637096,441.27130223897973,L,560.1865328466542,472.7840268352492
20060411_61478_0200_PP,696.9866626824338,431.9916144107916,R,365.1557561523443,473.87397529140156
20060411_61494_0200_PP,213.35057724361974,445.63023516043813,L,547.752594469262,468.3194988298049
20060411_61548_0200_PP,669.8449000832414,439.68934808748463,R,350.2988822862011,472.9983372257134
20060411_61564_0200_PP,243.01940781890846,457.7852376682624,L,553.9278251215792,472.1437484925042
20060411_61624_0200_PP,697.6870947353378,436.68980008147093,R,358.597987023433,488.10125866107444
20060411_61641_0200_PP,213.93015426718355,451.1864753813982,L,551.1529653579851,470.72574439877434
20060411_61687_0200_PP,668.0960829033388,430.2971640385973,R,350.4231314869822,477.4620651635173
20060411_61702_0200_PP,219.69876074988923,436.90074618331096,L,546.4376433655311,474.1361627617859
20060411_61781_0200_PP,708.4027322760588,460.68848228726057,R,353.95984022976785,471.6832150136943
20060411_61808_0200_PP,204.51438386393335,437.15368049981737,L,552.1118326618082,472.30135224600315
20060411_61869_0200_PP,728.3516695715575,443.29178300231524,R,367.71640986662845,468.85465650530045
20060411_61901_0200_PP,212.65651124171956,447.68590136665154,L,562.2851962118295,474.7947710190163
20060411_61952_0200_PP,699.0324556686377,431.7525676109713,R,335.6039708489332,489.959191605658
20060411_61979_0200_PP,222.53253360310367,385.2540570523214,L,557.1652256261905,476.41900247096794
20060411_62036_0200_PP,683.9024687344426,429.9181722820928,R,350.882759350959,469.2422964041265
20060411_62058_0200_PP,227.74489250695785,430.8382786098511,L,567.5322074194777,471.4729458418246
20060411_62142_0200_PP,714.4250227187813,451.353326629892,R,359.58671514395195,474.41316109148244
20060411_62162_0200_PP,202.46558435677582,431.95915412743716,L,541.5886909524432,469.78173692056134
20060411_62228_0200_PP,689.9661750558142,491.4895594580801,R,346.12659349135936,481.98662050188744
20060411_62250_0200_PP,225.09208219579702,411.31301305949313,L,552.6038251154679,478.0740354643289
20060411_62298_0200_PP,716.7379847522722,424.16896956706034,R,357.94373618677264,477.29416120375134
20060411_62319_0200_PP,191.44664717997284,421.96550683564027,L,552.79073495149,471.5615297580846
20060411_62373_0200_PP,667.6028487386102,406.3221931328072,R,352.64017641319913,472.46617635746264
20060411_62390_0200_PP,245.49021750566322,447.5345850547456,L,567.7231488763217,469.2582505125613
20060412_51656_0200_PP,857.7861256297201,371.1963016989323,R,516.7122489026223,446.4908816791414
20060412_51677_0200_PP,48.695486395818705,388.79749345830135,L,409.9033995513976,436.12416635882084
20060412_51746_0200_PP,662.749377281538,440.2236235560197,R,351.1864704448737,479.8447841141785
20060412_51775_0200_PP,247.96265308890247,440.01908508745083,L,563.0056261394561,477.66681287791914
20060412_51835_0200_PP,629.6201138538731,428.03130668296757,R,336.1504551074417,466.2144917517879
20060412_51860_0200_PP,226.47950979549375,428.4155183953418,L,525.862709120718,461.2655785163658
20060412_51932_0200_PP,683.0575448137331,447.10596339382175,R,359.97853925399323,483.3457459650865
20060412_51952_0200_PP,233.32791916104725,431.09129920459964,L,558.2228205197312,472.61278222222694
20060412_52020_0200_PP,715.8486059940408,450.36124244302215,R,351.92138314681813,476.78253855436515
20060412_52038_0200_PP,199.28308286850006,442.96021453093,L,559.2142136142819,486.2718149401217
20060412_52098_0200_PP,680.4508383081759,480.08604682721824,R,354.54933836068204,479.708984042884
20060412_52122_0200_PP,228.19279603470227,442.8755155462582,L,547.0197314969295,475.81905585744903
20060412_52174_0200_PP,661.3651465897178,370.72453589742344,R,348.6626804516613,479.509295422523
20060412_52194_0200_PP,239.33319596874696,383.58090986318825,L,554.8026766725699,462.91359773488114
20060412_52245_0200_PP,669.7814408907936,440.01714401152725,R,352.63273386965164,474.374892516742
20060412_52271_0200_PP,253.7863965281709,465.1991325498022,L,561.7458849839312,469.72238469277454
20060412_52351_0200_PP,702.6688959115261,367.26271003781636,R,351.56854295578626,476.54804336742416
20060412_52371_0200_PP,180.74220886163408,431.98702085346474,L,548.53154908015,460.0573910786733
20060412_52425_0200_PP,676.8596024162747,429.56473817824224,R,343.2345905484049,476.76148211167435
20060412_52446_0200_PP,227.73452992892658,381.92074914886047,L,555.1434778572217,466.4976805403237
20060412_52497_0200_PP,699.7783504286886,387.4470211482874,R,366.1207419072013,467.03874967977026
20060412_52520_0200_PP,176.55015986731405,415.64667949244034,L,512.5335844272364,467.89652329922956
20060412_52587_0200_PP,717.0292702682917,451.5976112845366,R,355.69542836158223,476.6793756089441
20060412_52606_0200_PP,205.18286714980317,421.10854830711423,L,553.3618559953885,473.379200599083
20060412_52668_0200_PP,697.8985778120079,443.42046573373676,R,338.30999876879673,475.2470232231975
20060412_52685_0200_PP,213.3804027754831,437.4670520319797,L,564.0087281999724,471.78836623385195
20060412_52758_0200_PP,684.6563598585534,449.8893422180646,R,357.5456064750832,473.30984005040636
20060412_52777_0200_PP,248.55647151601394,387.71883296498294,L,563.6121686470455,469.1082679889415
20060412_52840_0200_PP,703.4349745559623,442.6513841325772,R,360.4673329626907,488.0958343101279
20060412_52860_0200_PP,225.63794255669558,446.16908072027536,L,565.4729430686256,471.18064050331355
20060412_52910_0200_PP,740.2268744214513,454.57522394352276,R,396.66546841431386,468.4179934558061
20060412_52931_0200_PP,138.14088422429415,351.3896681647414,L,470.4101219787916,396.68929588726553
20060412_52978_0200_PP,677.7943651623725,447.4129428545414,R,355.5919865101273,482.1954617584199
20060412_52997_0200_PP,228.96202127672476,433.0344793518656,L,553.3302551071245,472.4104899734273
20060412_57650_0200_PP,780.5667434473761,364.3905221197897,R,440.94146653356665,413.0644465957802
20060412_57680_0200_PP,177.4861268456871,452.04910596551576,L,503.51926786794604,472.2126901493396
20060412_57846_0200_PP,707.4017813238135,445.6840717830556,R,351.47792317320034,477.9588300221126
20060412_57874_0200_PP,112.60362953680858,496.11568829381923,L,464.6157270573624,507.98345857990864
20060412_57952_0200_PP,692.2496867341805,413.58043789107876,R,353.97505780933255,478.67614935538217
20060412_57974_0200_PP,223.1501557808348,421.3157775393668,L,565.5162206396573,475.08324059944664
20060412_58032_0200_PP,661.2228827002269,445.36051409331515,R,338.0456971130632,475.7440573962308
20060412_58054_0200_PP,241.62509064387373,455.8600290068408,L,566.3208547462478,466.68728315015665
20060412_58137_0200_PP,752.1586411866356,473.4487621887219,R,423.8400415150928,518.0557512225224
20060412_58171_0200_PP,222.53452484793974,436.0101732463471,L,558.9346620004972,474.7633994408121
20060412_58287_0200_PP,650.6509243197385,437.4093394606142,R,352.1902130150684,475.80267849410063
20060412_58314_0200_PP,264.47970340793216,448.0054483695243,L,567.3100327468983,469.37508963281937
20060412_58368_0200_PP,684.6931106294533,442.59031579226007,R,349.21478425084644,479.01498124733
20060412_58387_0200_PP,225.48415581568128,436.0974192287448,L,561.1678663681936,469.4478470474231
20060412_58471_0200_PP,742.04701319883,429.28091986474146,R,369.36759562657863,475.40494732229877
20060412_58497_0200_PP,187.96852707979716,430.00717623872464,L,562.0265235723169,468.34790163081834
20060412_58548_0200_PP,701.6001224160449,430.07133350065556,R,351.26188510315745,478.62834794560166
20060412_58563_0200_PP,221.00723027918846,416.6695189885765,L,561.4308773570351,461.0316947527911
20060412_58638_0200_PP,665.8712206894678,463.1024112206862,R,341.8802515481059,485.9983871341868
20060412_58668_0200_PP,149.8006717953298,417.32709230134526,L,474.2770271019834,505.5348967350143
20060412_58723_0200_PP,686.5853451117237,455.5305619218195,R,363.0178575044374,475.4362568473784
20060412_58747_0200_PP,238.50059748423652,410.2031442899465,L,555.7614767752261,472.1814327717887
20060412_58802_0200_PP,675.5253259220235,423.4350319981277,R,351.1953841608795,481.8220942775872
20060412_58819_0200_PP,228.07746480940418,434.43386612704853,L,556.4132774309725,473.585455459817
20060412_58869_0200_PP,692.5731714536272,415.90092769141756,R,350.93509821054744,472.844910501063
20060412_58889_0200_PP,95.97991798978848,427.4635695936099,L,447.3052194674828,471.4485088067422
20060412_58945_0200_PP,702.9700017899239,466.15928111946226,R,365.2645659237743,505.6174852045081
20060412_58965_0200_PP,197.95587382580865,444.76569382266587,L,549.8415704629791,484.1195351839623
20060412_59012_0200_PP,672.8026561614489,447.4773514704064,R,359.7492409489659,474.5104890714467
20060412_59037_0200_PP,258.7932723843104,439.93630285235963,L,562.6307932032618,469.8920088700883
20060412_59100_0200_PP,672.8421437671094,411.3073864704938,R,346.0882785112958,467.1192856812833
20060412_59124_0200_PP,202.6136204635214,411.39681027796473,L,549.6163413201432,465.488718253852
20060412_59175_0200_PP,719.4859262710786,445.0743036402182,R,345.98546158710764,477.56316577913935
20060412_59196_0200_PP,278.95168103940455,424.60015393454756,L,640.7205107536423,481.4924358354145
20060412_59242_0200_PP,696.0976238377411,439.56794769401347,R,354.50478681032257,476.21603072742573
20060412_59259_0200_PP,224.25754655560124,417.68817026103835,L,564.9667287815921,475.31953894219885
20060412_59338_0200_PP,667.6561196448762,417.5299709191374,R,357.2164659159763,467.42509655854013
20060412_59355_0200_PP,247.4170753264158,437.3214726112309,L,563.8784258708521,463.01946712548323
20060412_59400_0200_PP,650.9053469839591,446.17047349724095,R,351.9151532742507,469.7030317685806
20060412_59423_0200_PP,249.99217342620457,438.1459069665594,L,561.3285861315824,470.0198783502678
20060412_59636_0200_PP,722.5483867390476,463.89148910923535,R,392.1930401324172,497.2213244767347
20060412_59658_0200_PP,241.21294779365135,442.60664910823965,L,556.0350924441201,476.1390566044607
20060412_59717_0200_PP,698.193864706362,425.0306504617965,R,364.13475093269545,482.9191354709129
20060412_59735_0200_PP,253.24727593224495,432.3136382367318,L,578.3008673514609,478.26818470791335
20060412_60337_0200_PP,685.2224008251876,471.11024166991126,R,350.81935923466466,477.12042289236103
20060412_60396_0200_PP,227.26439351696516,429.81015208377937,L,551.5790791644067,469.92400928705996
20060412_60454_0200_PP,686.2076333345443,437.11024996684665,R,342.01828105403297,487.16421551236084
20060412_60475_0200_PP,227.33760648124675,384.5869187959112,L,564.7325933708881,476.59560500222955
20060412_60545_0200_PP,653.5706237910454,458.0796612544412,R,341.74407570989626,475.691871365466
20060412_60573_0200_PP,276.38963570365985,446.1821885635876,L,576.3545345812669,468.81968905994734
20060412_60751_0200_PP,671.1721463198015,428.04120998417966,R,350.36231601447327,468.6912994508026
20060412_60773_0200_PP,218.13389228809703,440.6193856752686,L,557.9791290692743,467.2268061606047
20060412_60825_0200_PP,698.4194186101319,431.32507255931506,R,359.0137119147727,475.96134177133143
20060412_60845_0200_PP,216.92545447303158,455.2744782680265,L,553.1217687547492,469.9144044889891
20060412_60895_0200_PP,753.3560931851824,495.49698713317326,R,462.72889079752974,577.8723591484858
20060412_60913_0200_PP,244.17372304144618,429.7420229084205,L,532.9930567535712,475.77937565803114
20060412_60978_0200_PP,761.924026528762,386.8560525519971,R,417.6742895634836,462.4305293570696
20060412_61000_0200_PP,214.91005289956496,419.88234416484823,L,558.213554266529,461.77935345804394
20060412_61064_0200_PP,728.7781968967511,498.77276121995743,R,363.4765706511528,489.50929852873026
20060412_61081_0200_PP,211.58321619762293,448.30845463038156,L,553.8522222489686,474.00986468711096
20060412_61151_0200_PP,725.5898957455296,420.370449298105,R,373.26345149931245,481.4674731974996
20060412_61169_0200_PP,197.97307076733588,415.31582800026825,L,557.895553924257,472.44204271261407
20060412_61222_0200_PP,652.6484728584871,418.1432144820239,R,353.1896976650699,478.9601396766032
20060412_61251_0200_PP,255.8677529989962,461.2055879435931,L,553.1444041246262,469.4500645773982
20060412_61299_0200_PP,690.7604280045296,431.2465998989869,R,338.1631376431601,468.77169388943946
20060412_61316_0200_PP,218.01303143327465,416.05426956693395,L,571.3296485087691,459.18412149386194
20060412_61365_0200_PP,730.9595722195315,460.40158352438476,R,355.4823994260093,476.043507961945
20060412_61383_0200_PP,199.41468608993466,442.64970684131475,L,564.0981280519535,474.04076512855073
20060412_61433_0200_PP,702.2734671081382,417.25091910779383,R,358.0669181456433,467.6676899147227
20060412_61450_0200_PP,245.4702539031216,409.0257198086953,L,569.4307085060879,472.2880297131477
20060412_61501_0200_PP,666.5012249658987,430.856590373168,R,339.06948455040333,470.77588036384094
20060412_61525_0200_PP,235.30454250911848,397.2802591722138,L,560.0483938157788,466.81413309135456
20060412_61593_0200_PP,648.1000266733329,457.76621610298383,R,355.61563085288185,486.45320338091585
20060412_61615_0200_PP,259.1793501568739,429.22333542756456,L,553.4758200306487,475.45049331006186
20060412_61665_0200_PP,690.024759417712,445.54593835871066,R,348.4188208694061,470.52577521549983
20060412_61681_0200_PP,234.41712051419432,440.9524478064983,L,564.1628838240005,467.042107819466
20060412_61790_0200_PP,702.5853425776368,464.5076016587516,R,361.68526760436765,483.6051121816404
20060412_61808_0200_PP,234.03960291020573,457.7985576013842,L,563.0003850954599,479.7106219369704
20060412_62936_0200_PP,684.4718466175595,414.54377838595764,R,350.6875740287328,469.6355746740495
20060412_62960_0200_PP,230.1176398021575,465.1760454147565,L,564.8649845817105,462.3194224026281
20060412_63009_0200_PP,689.1277627617792,399.94364610018397,R,359.65676027330613,466.40161323817784
20060412_63032_0200_PP,207.44052901899195,433.1858292025056,L,551.7917529622065,468.495909167378
20060412_63088_0200_PP,702.9266205639127,444.7357632097864,R,361.498515335945,479.075909808959
20060412_63104_0200_PP,233.44547366202667,407.55085863617046,L,559.1713258357321,476.57059534368716
20060522_43758_0100_PP,1059.228014640705,696.2075703956781,R,546.7985183272394,733.7790018049665
20060522_45069_0100_PP,352.80329724921074,688.1673482151715,L,872.8213720252716,724.2465250082425
20060522_45212_0100_PP,1031.709999161043,692.555496790868,R,550.3001064832904,723.6117129062986
20060522_45248_0100_PP,397.00069728807375,680.7402003090922,L,880.861370667627,743.9308387840025
20060522_45402_0100_PP,1084.4776806039058,672.1046974710747,R,556.3154647590416,722.7140287437273
20060522_45455_0100_PP,359.2042804577919,600.8597904819362,L,874.5614755372562,719.0486533457301
20060522_45541_0100_PP,1058.1601316182903,665.1164444470185,R,553.8967683773218,722.6354215223183
20060522_45583_0100_PP,389.57606601906,683.2719312289904,L,867.1969531511751,724.121895384343
20060522_45691_0100_PP,1069.4880656547962,659.037261515383,R,563.9470498750777,727.1183273180529
20060522_45718_0100_PP,362.88945397680004,692.4629135842915,L,872.4465878148656,722.2827828551522
20060522_45777_0100_PP,1106.762182920711,670.5358124646635,R,557.094967813071,717.6578517372536
20060522_45796_0100_PP,326.1148868115155,718.1007388465721,L,867.3673658153436,722.8254459151834
20060522_45853_0100_PP,1125.2243059437278,614.1623187966826,R,567.8780708558945,725.9102883877188
20060522_45873_0100_PP,288.73025639915375,645.4982254370299,L,875.26912855824,723.6805713517315
20060522_45935_0100_PP,1036.217883820445,653.2301622515787,R,560.1880997360392,714.5988256767098
20060522_45967_0100_PP,407.0361336179979,720.4247762150031,L,880.5320369246231,716.2377572862974
20060522_46104_0100_PP,1105.8722770938573,654.2794089772573,R,569.0519390533318,709.8046238893982
